id,title,original_title,original_language,language_name,release_date,release_year,release_month,decade,genres,primary_genre,num_genres,popularity,vote_average,vote_count,rating_tier,popularity_tier,budget,revenue,has_budget_data,has_revenue_data,profit,roi,runtime,primary_country,production_countries,num_spoken_languages,production_companies,overview_length,gdp_per_capita_usd,population,popularity_norm,vote_average_norm,vote_count_norm,budget_norm,revenue_norm,runtime_norm
13648,Resident Evil: Degeneration,バイオハザード：ディジェネレーション,ja,Japanese,2008-02-13,2008,2,2000,Animation|Horror|Action|Science Fiction,Animation,4,8.6303,6.804,1197,Good,Low,,403117.0,False,True,,,97.0,JP,JP,2,Capcom|Sony Pictures|Digital Frontier,26,40294.2081309702,128063000,0.011558075268510867,0.5753191489361702,0.02790414791387909,,0.00013787637928722957,0.35918367346938773
11665,Get Smart,Get Smart,en,English,2008-06-19,2008,6,2000,Action|Comedy|Thriller,Action,3,8.6277,6.218,4004,Mixed,Low,80000000.0,230685453.0,True,True,150685453.0,1.8835681625,110.0,US,US,2,Mosaic Media Group|Mad Chance|Callahan Filmworks|Warner Bros. Pictures|Village Roadshow Pictures,68,48570.0594269601,304093966,0.01152103928663002,0.4506382978723404,0.09619267728986741,0.12143278962889842,0.07890172421606935,0.4122448979591837
301365,The Neon Demon,The Neon Demon,en,English,2016-06-08,2016,6,2010,Horror|Thriller,Horror,2,8.6272,6.49,4016,Mixed,Low,7000000.0,3400000.0,True,True,-3600000.0,-0.5142857142857142,118.0,US,US|DK|FR|BE,1,Wild Bunch|Gaumont|Space Rocket Nation|Vendian Entertainment|Bold Films,31,57976.628204291,324353340,0.011513916982422153,0.5085106382978724,0.09648461257754531,0.010625245819136124,0.0011629052229960198,0.4448979591836735
1024452,French Girl,French Girl,en,English,2024-03-15,2024,3,2020,Romance|Comedy,Romance,2,8.6261,6.222,126,Mixed,Low,,,False,False,,,106.0,CA,CA,2,Caramel Films|Elevation Pictures,75,55015.7066917734,41262329,0.011498247913164854,0.4514893617021277,0.0018489234886266877,,,0.39591836734693875
590,The Hours,The Hours,en,English,2002-12-27,2002,12,2000,Drama,Drama,1,8.6258,7.252,1908,Good,Low,25000000.0,108846217.0,True,True,83846217.0,3.35384868,114.0,GB,GB|US,1,Scott Rudin Productions|Robert Fox Productions|Miramax,44,30158.7017807858,59370479,0.011493974530640149,0.6706382978723403,0.04520131370879455,0.037947653881817235,0.0372288490336073,0.42857142857142855
2270,Stardust,Stardust,en,English,2007-08-10,2007,8,2000,Adventure|Fantasy|Romance|Family,Adventure,4,8.6246,7.294,4576,Good,Low,70000000.0,137500000.0,True,True,67500000.0,0.9642857142857143,127.0,IS,IS|GB|US,1,Paramount Pictures|Marv|Vaughn Productions|di Bonaventura Pictures|Ingenious Media,46,70483.0117228535,311566,0.01147688100054128,0.6795744680851062,0.11010825933584723,0.10625367403852003,0.04702934977266605,0.4816326530612245
292011,Richard Jewell,Richard Jewell,en,English,2019-12-13,2019,12,2010,Drama|History|Crime,Drama,3,8.6234,7.415,2798,Good,Low,45000000.0,33900000.0,True,True,-11100000.0,-0.24666666666666667,131.0,US,US,1,Warner Bros. Pictures|Malpaso Productions|Appian Way|Misher Films|75 Year Plan Productions,43,65227.9565911038,330226227,0.011459787470442438,0.7053191489361701,0.06685318087823866,0.06830588506257403,0.011594870612741998,0.49795918367346936
9767,The Break-Up,The Break-Up,en,English,2006-06-01,2006,6,2000,Romance|Comedy,Romance,2,8.6218,5.9,2900,Mixed,Low,52000000.0,205700000.0,True,True,153700000.0,2.955769230769231,106.0,US,US,1,Universal Pictures|Mosaic Media Group|Wild West Picture Show Productions,85,46301.9876485519,298379912,0.011436996096977297,0.3829787234042554,0.06933463082350079,0.07893126597583891,0.0703559084474423,0.39591836734693875
14869,G.I. Joe: The Rise of Cobra,G.I. Joe: The Rise of Cobra,en,English,2009-08-03,2009,8,2000,Adventure|Action|Thriller|Science Fiction,Adventure,4,8.62,5.782,5024,Mixed,Low,175000000.0,302500000.0,True,True,127500000.0,0.7285714285714285,118.0,US,US|CZ|FR|JP,3,Paramount Pictures|Spyglass Entertainment|di Bonaventura Pictures|Hasbro|Kontsept Film Company,50,47194.9500893872,306771529,0.011411355801828994,0.3578723404255319,0.12100717674248875,0.2656343877374932,0.10346457237293118,0.4448979591836735
10320,The Ring Two,The Ring Two,en,English,2005-03-10,2005,3,2000,Drama|Horror|Thriller,Drama,3,8.6199,5.761,2521,Mixed,Low,50000000.0,161451538.0,True,True,111451538.0,2.22903076,109.0,US,US,1,DreamWorks Pictures|BenderSpink|Parkes+MacDonald Image Nation,38,44123.3996470026,295516599,0.011409931340987426,0.35340425531914893,0.060114341321007174,0.07589544285776323,0.055221533885688526,0.40816326530612246
37137,The Naked Gun 2½: The Smell of Fear,The Naked Gun 2½: The Smell of Fear,en,English,1991-06-28,1991,6,1990,Comedy|Crime,Comedy,2,8.6197,6.821,2872,Good,Low,23000000.0,192030411.0,True,True,169030411.0,7.3491483043478265,85.0,US,US,1,Paramount Pictures,27,24342.2589048189,252981000,0.01140708241930429,0.5789361702127659,0.06865344848558569,0.034911830763741554,0.06568047633793239,0.31020408163265306
11932,Bride of Chucky,Bride of Chucky,en,English,1998-10-15,1998,10,1990,Horror|Comedy,Horror,2,8.6161,6.1,2161,Mixed,Low,25000000.0,50688658.0,True,True,25688658.0,1.02754632,89.0,US,US,1,Universal Pictures|Midwinter Productions Inc.|David Kirschner Productions,96,32853.6725949234,275854000,0.01135580182900771,0.4255319148936169,0.05135628269067023,0.037947653881817235,0.01733712304540698,0.32653061224489793
7978,The Wolfman,The Wolfman,en,English,2010-02-10,2010,2,2010,Horror,Horror,1,8.6159,5.899,2243,Mixed,Low,150000000.0,140700000.0,True,True,-9300000.0,-0.062,103.0,US,US,2,Universal Pictures|Relativity Media|Stuber Pictures,36,48642.6312088213,309378227,0.011352952907324574,0.3827659574468085,0.053351173823135874,0.2276865987615472,0.048123851059459065,0.3836734693877551
13700,Home on the Range,Home on the Range,en,English,2004-04-02,2004,4,2000,Animation|Family,Animation,2,8.6138,6.068,2210,Mixed,Low,110000000.0,145358062.0,True,True,35358062.0,0.32143692727272727,76.0,US,US,2,Walt Disney Pictures|Walt Disney Feature Animation,55,41724.6411982614,292805298,0.011323039229651567,0.41872340425531906,0.05254835178202165,0.1669701364000336,0.04971705570100959,0.27346938775510204
5176,3:10 to Yuma,3:10 to Yuma,en,English,2007-09-06,2007,9,2000,Western,Western,1,8.6073,7.2,4179,Good,Low,55000000.0,70000000.0,True,True,15000000.0,0.2727272727272727,122.0,US,US,1,Lionsgate|Tree Line Films|Relativity Media|Yuma,58,48050.227412195,301231207,0.011230449274949435,0.6595744680851063,0.10045006690183676,0.08348500065295243,0.023942213254375764,0.46122448979591835
9007,Just Like Heaven,Just Like Heaven,en,English,2005-09-16,2005,9,2000,Comedy|Romance|Fantasy,Comedy,3,8.605,6.974,2644,Good,Low,58000000.0,102900000.0,True,True,44900000.0,0.7741379310344828,95.0,US,US,1,DreamWorks Pictures|Parkes+MacDonald Production,52,44123.3996470026,295516599,0.011197686675593291,0.6114893617021276,0.06310667801970563,0.08803873533006594,0.03519505460921651,0.3510204081632653
62764,Mirror Mirror,Mirror Mirror,en,English,2012-03-15,2012,3,2010,Adventure|Comedy|Family|Fantasy,Adventure,4,8.6033,5.921,3325,Mixed,Low,85000000.0,183018522.0,True,True,98018522.0,1.1531590823529412,106.0,US,US,1,Misher Films|Relativity Media|Yucaipa Films|Goldmann Pictures|RAT Entertainment|Misha Films,47,51708.3940614082,314339099,0.011173470841286583,0.38744680851063834,0.07967400559542635,0.1290223474240876,0.06259812505451492,0.39591836734693875
580175,Another Round,Druk,da,Danish,2020-09-24,2020,9,2020,Comedy|Drama,Comedy,2,8.5965,7.628,3918,Good,Low,5150000.0,21700000.0,True,True,16550000.0,3.2135922330097086,117.0,DK,DK|NL|SE,2,Zentropa Entertainments|Film i Väst|Topkapi Films|Zentropa International Sweden|Zentropa International Netherlands,23,60985.4885601514,5831404,0.011076607504059722,0.7506382978723404,0.09410047439484248,0.00781710943491612,0.007422084456843607,0.44081632653061226
50544,Friends with Benefits,Friends with Benefits,en,English,2011-07-21,2011,7,2010,Romance|Comedy,Romance,2,8.5907,6.638,8516,Good,Low,35000000.0,149500000.0,True,True,114500000.0,3.2714285714285714,109.0,US,US,1,Castle Rock Entertainment|Olive Bridge Entertainment,41,50024.8812320773,311839461,0.010993988775248566,0.5399999999999999,0.2059603454567571,0.053126769472195634,0.051133729598139874,0.40816326530612246
83666,Moonrise Kingdom,Moonrise Kingdom,en,English,2012-05-16,2012,5,2010,Comedy|Drama|Romance,Comedy,3,8.5867,7.7,6472,Good,Low,16000000.0,68263166.0,True,True,52263166.0,3.266447875,94.0,US,US,1,Indian Paintbrush|American Empirical Pictures,69,51708.3940614082,314339099,0.010937010341585713,0.7659574468085105,0.15623403478895512,0.02428644985047668,0.02334816105189268,0.3469387755102041
287649,Scarlet Innocence,마담 뺑덕,ko,Korean,2014-10-02,2014,10,2010,Thriller|Drama|Romance,Thriller,3,8.5838,6.1,71,Mixed,Low,,,False,False,,,111.0,KR,KR,1,CJ Entertainment,23,30667.0912467447,50746659,0.010895700977180137,0.4255319148936169,0.0005108867534363216,,,0.4163265306122449
9341,The Core,The Core,en,English,2003-03-28,2003,3,2000,Science Fiction|Adventure|Thriller,Science Fiction,3,8.5832,5.848,2247,Mixed,Low,60000000.0,74208267.0,True,True,14208267.0,0.23680445,136.0,US,US|CA|DE,1,Paramount Pictures|David Foster Productions|HorsePower Entertainment|Core Productions|LivePlanet|Munich Film Partners New Century & Company (MFP) Core Productions,68,39490.3023903176,290107933,0.010887154212130701,0.37191489361702124,0.05344848558569517,0.09107455844814162,0.025381573768959702,0.5183673469387755
522924,The Art of Racing in the Rain,The Art of Racing in the Rain,en,English,2019-08-08,2019,8,2010,Drama|Romance,Drama,2,8.5812,8.157,1724,Excellent,Low,18000000.0,33800000.0,True,True,15800000.0,0.8777777777777778,109.0,US,US,4,Original Film|Shifting Gears Productions|Fox 2000 Pictures|Starbucks Entertainment,27,65227.9565911038,330226227,0.010858664995299288,0.863191489361702,0.04072497263106678,0.027322272968552358,0.011560667447529717,0.40816326530612246
8834,Conspiracy Theory,Conspiracy Theory,en,English,1997-08-08,1997,8,1990,Action|Drama|Mystery|Thriller,Action,4,8.5764,6.6,1717,Good,Low,75000000.0,137000000.0,True,True,62000000.0,0.8266666666666667,135.0,US,US,1,Silver Pictures|Warner Bros. Pictures|Donner/Shuler-Donner Productions,34,31459.1299691554,272657000,0.010790290874903841,0.5319148936170212,0.04055467704658801,0.11384323183370922,0.04685833394660464,0.5142857142857142
1010600,The Strangers: Chapter 1,The Strangers: Chapter 1,en,English,2024-05-15,2024,5,2020,Horror|Thriller,Horror,2,8.5708,5.7,834,Mixed,Low,8500000.0,48166448.0,True,True,39666448.0,4.66664094117647,91.0,GB,GB|US|ES,1,Fifth Element Productions|Sherbone Media|Lipsync Productions|Stream Media|Lionsgate|Richmond Pictures|Hasbula Productions|Elipsis Capital,42,53341.3131094262,69281000,0.010710521067775848,0.34042553191489366,0.019073105461622674,0.012902113157692883,0.016474447392106285,0.3346938775510204
390043,The Hitman's Bodyguard,The Hitman's Bodyguard,en,English,2017-08-16,2017,8,2010,Action|Comedy|Crime|Thriller,Action,4,8.566,6.895,6813,Good,Low,30000000.0,176586701.0,True,True,146586701.0,4.886223366666667,118.0,BG,BG|CA|FR|HK|US|GB,3,Campbell Grobman Films|East Light Media|Nu Boyana Film Studios|Tom de Mol Productions|Summit Entertainment|Millennium Media|Davis Films|Cristal Pictures|Lionsgate|TIK Films,36,8697.13373333715,6803468,0.010642146947380424,0.5946808510638296,0.1645298625471354,0.04553721167700644,0.06039823869172669,0.4448979591836735
406,La Haine,La Haine,fr,French,1995-05-31,1995,5,1990,Drama,Drama,1,8.5651,8.082,4695,Excellent,Low,2600000.0,15300000.0,True,True,12700000.0,4.884615384615385,98.0,FR,FR,1,Kasso Productions|La Sept Cinéma|Les Productions Lazennec|Canal+|StudioCanal,43,26791.8151982369,59541294,0.01062932679980626,0.8472340425531916,0.11300328427198637,0.003946434959369628,0.005233081883257566,0.363265306122449
799766,Better Man,Better Man,en,English,2024-12-06,2024,12,2020,Music|Drama,Music,2,8.5627,7.621,924,Good,Low,110000000.0,22549151.0,True,True,-87450849.0,-0.7950077181818181,135.0,AU,AU|GB|US|CN|CY,1,RocketScience|Facing East Entertainment|Sina Studios|Lost Bandits|Footloose Productions|VicScreen|RPW Productions|Azure Centrum|Partizan Films|Mid March Media,40,64609.9865116088,27194286,0.01059513973960855,0.7491489361702127,0.021262620119206908,0.1669701364000336,0.007712520976275351,0.5142857142857142
69,Walk the Line,Walk the Line,en,English,2005-09-13,2005,9,2000,Drama|Music|Romance,Drama,3,8.5604,7.5,3216,Good,Low,28000000.0,186800000.0,True,True,158800000.0,5.671428571428572,136.0,DE,DE|US,1,Mars Media Beteiligungs|Tree Line Films|Catfish Productions|Fox 2000 Pictures,40,35084.4363546269,82469422,0.010562377140252406,0.7234042553191489,0.07702226006568544,0.04250138855893076,0.06389151022232102,0.5183673469387755
26389,From Paris with Love,From Paris with Love,en,English,2010-02-04,2010,2,2010,Action|Crime|Thriller,Action,3,8.5587,6.472,2451,Mixed,Low,52000000.0,52800000.0,True,True,800000.0,0.015384615384615385,92.0,GB,GB|FR,4,M6|M6 Films|TPS Star|Grive Productions|EuropaCorp|Apipoulaï Prod|W9|Canal+,84,39778.3220528565,62766365,0.010538161305945697,0.5046808510638299,0.058411385476219435,0.07893126597583891,0.01805926883786328,0.33877551020408164
4995,Boogie Nights,Boogie Nights,en,English,1997-10-07,1997,10,1990,Drama|Comedy,Drama,2,8.5534,7.636,3695,Good,Low,15000000.0,43101594.0,True,True,28101594.0,1.8734396,156.0,US,US,1,New Line Cinema|Lawrence Gordon Productions|Ghoulardi Film Company,29,31459.1299691554,272657000,0.010462664881342409,0.7523404255319148,0.08867534363216154,0.02276853829143884,0.014742107010725418,0.6
927107,The Bricklayer,The Bricklayer,en,English,2023-12-14,2023,12,2020,Action|Thriller,Action,2,8.5504,5.8,411,Mixed,Low,23900000.0,899683.0,True,True,-23000317.0,-0.962356359832636,110.0,US,US,2,Eclectic Pictures|Millennium Media,54,82586.7847707894,336755052,0.010419931056095262,0.36170212765957444,0.008782386570976767,0.03627795116687561,0.0003077176686552493,0.4122448979591837
1319504,Boot Camp,Un été pour tout changer,en,English,2024-08-02,2024,8,2020,Romance|Comedy,Romance,2,8.548,6.125,60,Mixed,Low,,,False,False,,,94.0,CA,CA|US,1,Great Pacific Media|Thunderbird Entertainment|Wattpad WEBTOON Studios|Channel Zero|December Films|Junction Hammer Productions,35,55015.7066917734,41262329,0.010385743995897551,0.4308510638297872,0.0002432794063982484,,,0.3469387755102041
1041613,Immaculate,Immaculate,en,English,2024-03-20,2024,3,2020,Horror|Mystery|Thriller,Horror,3,8.548,6.208,1717,Mixed,Low,9000000.0,35340015.0,True,True,26340015.0,2.926668333333333,89.0,US,US,1,Black Bear Pictures|Fifty-Fifty Films|Middle Child Pictures,41,86169.6641581917,340003797,0.010385743995897551,0.44851063829787235,0.04055467704658801,0.013661068937211803,0.01208740132227364,0.32653061224489793
619730,Don't Worry Darling,Don't Worry Darling,en,English,2022-09-21,2022,9,2020,Thriller|Science Fiction|Mystery,Thriller,3,8.5455,6.8,3073,Good,Low,35000000.0,86700000.0,True,True,51700000.0,1.477142857142857,123.0,US,US,1,Vertigo Entertainment|New Line Cinema,65,78008.6895811877,333996304,0.010350132474858272,0.5744680851063829,0.07354336455419049,0.053126769472195634,0.029654141844826842,0.46530612244897956
138697,Don Jon,Don Jon,en,English,2013-09-12,2013,9,2010,Romance|Comedy|Drama,Romance,3,8.5383,6.019,4677,Mixed,Low,3000000.0,,True,False,,,90.0,US,US,1,Ram Bergman Productions|HitRecord Films|Voltage Pictures,29,53297.3862901595,316726282,0.010247571294265113,0.4082978723404255,0.11256538134046953,0.004553599582984765,,0.3306122448979592
1979,Fantastic Four: Rise of the Silver Surfer,Fantastic Four: Rise of the Silver Surfer,en,English,2007-06-13,2007,6,2000,Science Fiction|Adventure|Action,Science Fiction,3,8.5351,5.636,8575,Mixed,Low,130000000.0,301913131.0,True,True,171913131.0,1.3224087,92.0,DE,DE|GB|US,4,1492 Pictures|Bernd Eichinger Productions|20th Century Fox|Constantin Film|Marvel Studios|Ingenious Film Partners,47,42350.9217211489,82266372,0.01020198854733483,0.3268085106382979,0.20739569395450674,0.1973283675807904,0.1032638445992815,0.33877551020408164
9349,Universal Soldier,Universal Soldier,en,English,1992-07-10,1992,7,1990,Thriller|Action|Science Fiction,Thriller,3,8.5306,6.352,1993,Mixed,Low,23000000.0,119200000.0,True,True,96200000.0,4.182608695652174,103.0,US,US|FR,1,Carolco Pictures|IndieProd Company Productions|Centropolis Entertainment,54,25418.9907763319,256514000,0.010137887809464112,0.4791489361702128,0.04726918866317966,0.034911830763741554,0.04077017053881846,0.3836734693877551
152532,Dallas Buyers Club,Dallas Buyers Club,en,English,2013-11-01,2013,11,2010,Drama|History,Drama,2,8.5302,7.905,9270,Good,Low,5000000.0,55736588.0,True,True,50736588.0,10.1473176,117.0,US,US,2,Truth Entertainment|Voltage Pictures|CE|Evolution Independent|R² Films|Rainmaker Films,27,53297.3862901595,316726282,0.010132189966097839,0.8095744680851064,0.224303612699185,0.007589422701060444,0.019063674883107323,0.44081632653061226
1213,The Talented Mr. Ripley,The Talented Mr. Ripley,en,English,1999-12-25,1999,12,1990,Thriller|Crime|Drama,Thriller,3,8.5298,7.196,4289,Good,Low,40000000.0,128798265.0,True,True,88798265.0,2.219956625,140.0,US,US,2,Mirage Enterprises|Timnick Films,67,34515.3813073394,279040000,0.010126492122731541,0.6587234042553191,0.1031261403722175,0.06071632726738483,0.04405308097428109,0.5346938775510204
537996,The Ballad of Buster Scruggs,The Ballad of Buster Scruggs,en,English,2018-11-09,2018,11,2010,Western|Comedy|Drama,Western,3,8.5289,7.132,4566,Good,Low,,,False,False,,,132.0,US,US,1,Mike Zoss Productions,57,62875.6661382728,328529577,0.010113671975157402,0.6451063829787232,0.10986497992944898,,,0.5020408163265306
7453,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,en,English,2005-04-28,2005,4,2000,Adventure|Comedy|Science Fiction,Adventure,3,8.5273,6.69,4368,Good,Low,50000000.0,104500000.0,True,True,54500000.0,1.09,109.0,GB,GB|US,1,Spyglass Entertainment|Everyman Pictures|Hammer & Tongs|Touchstone Pictures,39,42240.2462987547,60401206,0.010090880601692262,0.5510638297872341,0.10504804768276366,0.07589544285776323,0.035742305252613016,0.40816326530612246
11283,Nanny McPhee,Nanny McPhee,en,English,2005-10-21,2005,10,2000,Fantasy|Comedy|Family,Fantasy,3,8.5262,6.7,3279,Good,Low,25000000.0,123276807.0,True,True,98276807.0,3.93107228,97.0,GB,GB|FR|US,1,Three Strange Angels|Working Title|Metro-Goldwyn-Mayer|StudioCanal|Nanny McPhee Productions,59,42240.2462987547,60401206,0.010075211532434961,0.5531914893617021,0.0785549203259944,0.037947653881817235,0.04216456757241433,0.35918367346938773
1100099,We Live in Time,We Live in Time,en,English,2024-10-10,2024,10,2020,Romance|Drama,Romance,2,8.5256,7.2,1392,Good,Low,20000000.0,37182814.0,True,True,17182814.0,0.8591407,108.0,GB,GB,1,Film4 Productions|SunnyMarch|Shoebox Films|StudioCanal UK,25,53341.3131094262,69281000,0.010066664767385552,0.6595744680851063,0.03264809633864493,0.03035809608662804,0.01271769690877392,0.40408163265306124
44943,Battle: Los Angeles,Battle: Los Angeles,en,English,2011-03-08,2011,3,2010,Science Fiction|Action,Science Fiction,2,8.5249,5.829,3845,Mixed,Low,70000000.0,211800000.0,True,True,141800000.0,2.025714285714286,116.0,US,US,2,Columbia Pictures|Relativity Media|Original Film,54,50024.8812320773,311839461,0.01005669354149455,0.36787234042553185,0.09232453472813526,0.10625367403852003,0.0724423015253915,0.43673469387755104
